35,8,913.1,42.3,46.89999999999998,34.7,1,1,1.0
36,2,308.91,0.0,396.5199999999999,108.21,1,1,1.0
36,3,95.93,0.0,222.38,59.07,1,1,1.0
36,5,170.44,56.79,132.20999999999998,59.410000000000004,1,1,1.0
36,6,543.0,421.7,397.6,118.30000000000001,1,1,1.0
36,7,613.54,108.62,233.51,101.97999999999999,1,1,1.0
36,8,898.4,39.3,61.60000000000002,37.7,1,1,1.0
37,2,308.91,0.0,396.5199999999999,108.09,1,1,1.0
37,3,95.93,0.0,222.38,58.93,1,1,1.0
37,5,155.44,52.4,129.26,58.800000000000004,1,1,1.0
37,6,633.9,452.29,316.4,87.70999999999998,1,1,1.0
37,7,579.27,102.44,224.83000000000004,98.16,1,1,1.0
37,8,880.7,35.7,64.0,40.7,1,1,1.0
38,2,308.91,0.0,396.5199999999999,107.97,1,1,1.0
38,3,95.93,0.0,222.38,58.8,1,1,1.0
38,5,141.91,50.63,123.39000000000001,58.800000000000004,1,1,1.0
38,6,724.79,482.88,235.21000000000004,57.120000000000005,1,1,1.0
38,7,545.0,96.27,216.14999999999998,94.33,1,1,1.0
38,8,864.52,34.5,62.52999999999997,38.67,1,1,1.0
39,2,308.91,0.0,396.5199999999999,107.84,1,1,1.0
39,3,95.93,0.0,222.38,58.67,1,1,1.0
39,5,128.08,47.67,120.47,57.349999999999994,1,1,1.0
39,6,866.58,519.36,93.41999999999996,20.639999999999986,1,1,1.0
39,7,510.73,90.09,207.47000000000003,90.50999999999999,1,1,1.0
39,8,848.34,33.3,61.059999999999945,36.63000000000001,1,1,1.0
40,2,308.91,0.0,396.5199999999999,107.72,1,1,1.0
40,3,95.93,0.0,222.38,58.53,1,1,1.0
40,5,114.25,44.7,117.55000000000001,55.91,1,1,1.0
40,7,482.49,85.97,198.93999999999994,87.25999999999999,1,1,1.0
40,8,833.64,31.55,60.15999999999997,35.730000000000004,1,1,1.0
41,2,308.91,0.0,396.5199999999999,107.6,1,1,1.0
41,3,95.93,0.0,222.38,58.4,1,1,1.0
41,5,101.7,42.73,114.99999999999999,54.940000000000005,1,1,1.0
41,7,454.25,81.85,190.40999999999997,84.0,1,1,1.0
41,8,818.93,29.8,59.270000000000095,34.84,1,1,1.0
42,2,308.91,0.0,396.2699999999999,107.6,1,1,1.0
42,3,95.93,0.0,222.38,58.27,1,1,1.0
42,5,89.15,40.77,112.44999999999999,53.96,1,1,1.0
42,7,426.01,77.73,181.88,80.74999999999999,1,1,1.0
42,8,803.04,28.05,57.22000000000003,34.230000000000004,1,1,1.0
43,2,308.91,0.0,396.00999999999993,107.6,1,1,1.0
43,3,95.93,0.0,222.38,58.13,1,1,1.0
43,5,76.6,38.8,109.9,52.980000000000004,1,1,1.0
43,7,397.77,73.62,173.35000000000002,77.47999999999999,1,1,1.0
43,8,787.16,26.3,55.14999999999998,33.629999999999995,1,1,1.0
44,2,308.91,0.0,395.75999999999993,107.6,1,1,1.0
44,3,95.93,0.0,222.38,58.0,1,1,1.0
44,5,65.42,37.03,107.35000000000001,52.2,1,1,1.0
44,7,375.61,71.07,168.64,75.03,1,1,1.0
44,8,772.73,23.95,54.879999999999995,33.61,1,1,1.0
45,2,308.91,0.0,395.50999999999993,107.6,1,1,1.0
45,3,95.93,0.0,222.38,57.87,1,1,1.0
45,5,54.24,35.27,104.78999999999999,51.410000000000004,1,1,1.0
45,7,353.45,68.52,163.93,72.58,1,1,1.0
45,8,758.3,21.59,54.60000000000002,33.61,1,1,1.0
46,2,308.91,0.0,395.25999999999993,107.6,1,1,1.0
46,3,95.93,0.0,222.38,57.73,1,1,1.0
46,5,43.07,33.5,102.23000000000002,50.629999999999995,1,1,1.0
46,7,331.29,65.97,159.21999999999997,70.13,1,1,1.0
46,8,745.92,20.42,49.879999999999995,33.6,1,1,0.0
47,2,308.91,0.0,395.00999999999993,107.6,1,1,1.0
47,3,95.93,0.0,222.38,57.6,1,1,1.0
47,5,33.85,31.73,99.08000000000001,50.05,1,1,1.0
47,7,309.13,63.42,154.51,67.67999999999999,1,1,1.0
47,8,731.8,18.65,49.30000000000007,33.61,1,1,0.0
48,2,308.91,0.0,394.74999999999994,107.6,1,1,1.0
48,3,95.93,0.0,222.38,57.6,1,1,1.0
48,5,24.63,29.97,95.94,49.46000000000001,1,1,1.0
48,7,286.97,60.87,149.79999999999995,65.22999999999999,1,1,1.0
48,8,717.68,16.89,48.72000000000003,33.6,1,1,0.0
49,2,308.91,0.0,394.49999999999994,107.6,1,1,1.0
49,3,95.93,0.0,222.38,57.6,1,1,1.0
49,5,15.42,28.2,92.78,48.86999999999999,1,1,1.0
49,7,264.81,58.32,145.08999999999997,62.779999999999994,1,1,1.0
49,8,705.32,16.3,48.729999999999905,33.61,1,1,1.0
50,2,308.91,0.0,394.24999999999994,107.6,1,1,1.0
50,3,95.93,0.0,222.38,57.6,1,1,1.0
50,5,7.71,26.14,90.78,48.879999999999995,1,1,1.0
50,7,248.68,56.05,140.95999999999998,61.18000000000001,1,1,1.0
50,8,703.0,6.3,26.299999999999955,33.61,1,1,0.0
51,2,308.91,0.0,393.99999999999994,107.6,1,1,1.0
51,3,95.93,0.0,222.38,57.6,1,1,1.0
51,5,0.0,24.08,88.79,48.879999999999995,1,1,1.0
51,7,232.54,53.78,136.85,59.58,1,1,1.0
51,8,701.82,13.9,26.299999999999955,30.71,1,1,0.0
52,2,308.91,0.0,393.74999999999994,107.6,1,1,1.0
52,3,95.93,0.0,222.38,57.6,1,1,1.0
52,5,0.0,22.04,77.9,48.589999999999996,1,1,1.0
52,7,216.4,51.51,132.73,57.98,1,1,1.0
52,8,700.06,13.9,10.980000000000018,30.71,1,1,0.0
53,2,308.91,0.0,393.48999999999995,107.6,1,1,1.0
53,3,95.93,0.0,222.38,57.6,1,1,1.0
53,5,0.0,20.0,67.02,48.3,1,1,1.0
53,7,200.27,49.24,128.6,56.37,1,1,1.0
54,2,308.91,0.0,393.23999999999995,107.6,1,1,1.0
54,3,95.93,0.0,222.38,57.6,1,1,1.0
54,5,0.0,19.6,58.0,46.74,1,1,1.0
54,7,184.13,46.97,124.48000000000002,54.769999999999996,1,1,1.0
55,2,308.91,0.0,392.98999999999995,107.6,1,1,1.0
55,3,95.93,0.0,222.38,57.6,1,1,1.0
55,5,0.0,19.2,48.98,45.17999999999999,1,1,1.0
55,7,167.99,44.7,120.37,53.17,1,1,1.0
56,2,308.91,0.0,392.98999999999995,107.6,1,1,1.0
56,3,95.93,0.0,222.38,57.6,1,1,1.0
56,5,0.0,18.8,39.96,43.620000000000005,1,1,1.0
56,7,151.86,42.43,116.24000000000001,51.57,1,1,1.0
57,2,308.91,0.0,392.98999999999995,107.6,1,1,1.0
57,3,95.93,0.0,222.38,57.6,1,1,1.0
57,5,0.0,20.97,32.11,38.7,1,1,1.0
57,7,139.5,40.96,112.13,51.13999999999999,1,1,1.0
58,2,308.91,0.0,392.98999999999995,107.6,1,1,1.0
58,3,95.93,0.0,222.38,57.6,1,1,1.0
58,5,0.0,23.13,24.27,33.790000000000006,1,1,1.0
58,7,127.15,39.49,108.0,50.71,1,1,1.0
59,2,308.91,0.0,392.98999999999995,107.6,1,1,1.0
59,3,95.93,0.0,222.38,57.6,1,1,1.0
59,5,0.0,25.3,16.42,28.88,1,1,1.0
59,7,114.79,38.02,103.89,50.279999999999994,1,1,1.0
60,2,308.91,0.0,392.98999999999995,107.6,1,1,1.0
60,3,95.93,0.0,222.38,57.6,1,1,1.0
60,5,0.0,25.3,5.8,28.88,1,1,1.0
60,7,102.44,36.55,99.75999999999999,49.85000000000001,1,1,1.0
